Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty
2789,178073,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0
2790,178074,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0
2791,178075,10683/14558,Valve trumpet,Trumpets,Wind,1830,0,1,England,Birmingham,0
2792,178077,10683/14558,Antoniophone,Saxhorns,Wind,1889,0,1,England,London,0
2793,178079,10683/14558,Antoniophone,Saxhorns,Wind,1888,0,1,England,London,0
2794,178081,10683/14558,Antoniophone,Saxhorns,Wind,1888,0,1,England,London,0
2795,178082,10683/14558,Transverse flute,Flutes,Wind,0,0,2,England,London,0
2796,178083,10683/14558,Transverse flute,Flutes,Wind,1766,0,1,England,London,0
2797,178084,10683/14558,Transverse flute,Flutes,Wind,0,0,2,Unknown,Unknown,2
2798,178092,10683/14558,Transverse flute,Flutes,Wind,0,1935,1,France,Paris,0
2799,178093,10683/14558,Transverse flute,Flutes,Wind,0,0,2,France,Paris,0
2800,178094,10683/14558,Transverse flute,Flutes,Wind,1853,0,1,England,London,0
2801,178095,10683/14558,Transverse flute,Flutes,Wind,0,1935,1,England,London,0
2802,178099,10683/14558,Clarinet,Clarinets,Wind,1870,0,1,France,Paris,0
2803,178101,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,England,London,0
2804,178102,10683/14558,Bass trombone,Trombones,Wind,1962,0,1,England,London,0
2805,178103,10683/14558,Bass trombone,Trombones,Wind,1835,0,1,Austria,Vienna,0
2806,178105,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1957,0,1,England,London,0
2807,178113,10683/14558,Clarinet,Clarinets,Wind,0,0,2,Austria,Vienna,0
2808,178114,10683/14558,Clarinet,Clarinets,Wind,1930,0,1,France,Paris,0
2809,178116,10683/14558,Clarinet,Clarinets,Wind,0,1933,1,England,London,0
2810,178121,10683/14558,Oboe,Oboes,Wind,1825,0,1,France,Paris,0
2811,178122,10683/14558,Tuba,Tubas,Wind,0,0,2,England,London,0
2812,178124,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,Unknown,Unknown,2
2813,178125,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,England,London,0
2814,178126,10683/14558,Alto saxhorn,Saxhorns,Wind,1855,1935,1,France,Paris,0
2815,178127,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1846,0,1,France,Paris,0
2816,178128,10683/14558,Contralto saxhorn,Saxhorns,Wind,1853,0,1,England,London,0
2817,178129,10683/14558,Natural trumpet,Trumpets,Wind,1915,0,1,Unknown,Unknown,0
2818,178130,10683/14558,Cornet,Cornets,Wind,1916,0,1,England,London,0
2819,178131,10683/14558,Cornet,Cornets,Wind,1925,0,1,England,London,0
2820,178132,10683/14558,Bombardon,Tubas,Wind,0,0,2,England,London,0
2821,178133,10683/14558,Oboe,Oboes,Wind,1835,0,1,England,London,0
2822,178134,10683/14558,Oboe,Oboes,Wind,0,0,2,France,Paris,0
2823,178135,10683/14558,Oboe,Oboes,Wind,0,1933,1,England,Unknown,0
2824,178136,10683/14558,Oboe,Oboes,Wind,1875,1935,1,Unknown,Unknown,2
2825,178137,10683/14558,English horn,Oboes,Wind,1905,0,1,France,Paris,0
2826,178141,10683/14558,Transverse flute,Flutes,Wind,1827,1935,1,Netherlands,Rotterdam,0
2827,178142,10683/14558,Transverse flute,Flutes,Wind,0,1935,1,Austria,Vienna,0
2828,178143,10683/14558,Transverse flute,Flutes,Wind,1896,1935,1,England,London,0
2829,178144,10683/14558,Transverse flute,Flutes,Wind,0,0,2,France,Paris,0
2830,178145,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
2831,178146,10683/14558,Cornet,Cornets,Wind,1845,0,1,France,Paris,0
2832,178147,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
2833,178148,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
2834,178149,10683/14558,Helicon,Tubas,Wind,0,0,2,England,London,0
2835,178150,10683/14558,Tenor trombone,Trombones,Wind,1955,0,1,United States of America,Cleveland,0
2836,178151,10683/14558,Euphonium,Tubas,Wind,1942,1935,1,Germany,Unknown,0
2837,178152,10683/14558,Helicon,Tubas,Wind,1885,1935,1,France,Paris,0
2838,178153,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2
2839,178154,10683/14558,Bass trombone,Trombones,Wind,1885,0,1,Austria,Unknown,0
2840,178155,10683/14558,Bow,Bows,Bows,0,0,2,Japan,Unknown,0
2841,178157,10683/14558,Clarinet,Clarinets,Wind,1810,0,1,England,London,0
2842,178158,10683/14558,Violin,Violins,Strings,1920,1933,1,England,Unknown,0
2843,178159,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1933,1,Unknown,Unknown,1
2844,178160,10683/14558,Oboe,Oboes,Wind,1815,1935,1,England,London,0
2845,178161,10683/14558,Oboe,Oboes,Wind,1815,0,1,England,London,0
2846,178162,10683/14558,Oboe,Oboes,Wind,1695,0,1,England,London,0
2847,178163,10683/14558,Oboe,Oboes,Wind,1755,0,1,Unknown,Unknown,1
2848,178164,10683/14558,Bass flute,Flutes,Wind,1754,0,1,England,London,0
2849,178165,10683/14558,Transverse flute,Flutes,Wind,1801,0,1,Unknown,Unknown,2
2850,178166,10683/14558,Transverse flute,Flutes,Wind,1866,1935,1,Unknown,Unknown,2
2851,178172,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
2852,178173,10683/14558,Flugelhorn,Flugelhorns,Wind,1870,0,1,United States of America,Philadelphia,0
2853,178174,10683/14558,Cornet,Cornets,Wind,1907,1935,1,Germany,Unknown,0
2854,178175,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1907,0,1,Germany,Unknown,0
2855,178176,10683/14558,Valve trumpet,Trumpets,Wind,1965,0,1,Germany,Unknown,0
2856,178177,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1965,0,1,Germany,Unknown,0
2857,178178,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1885,0,1,England,London,0
2858,178179,10683/14558,Flugelhorn,Flugelhorns,Wind,1907,0,1,England,London,0
2859,178180,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,0,1,England,London,0
2860,178181,10683/14558,Transverse flute,Flutes,Wind,1917,0,1,England,London,0
2861,178182,10683/14558,Transverse flute,Flutes,Wind,1852,1935,1,England,London,0
2862,178183,10683/14558,Transverse flute,Flutes,Wind,1819,1935,1,France,Paris,0
2863,178184,10683/14558,Transverse flute,Flutes,Wind,0,1935,1,Unknown,Unknown,0
2864,178185,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,England,London,0
2865,178187,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,Unknown,Unknown,2
2866,178189,10683/14558,Bow,Bows,Bows,1845,0,1,Unknown,Unknown,2
2867,178190,10683/14558,Bow,Bows,Bows,1845,1935,1,Unknown,Unknown,2
2868,178206,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1908,1935,1,Austria,Vienna,0
2869,178211,10683/14558,Baritone saxhorn,Saxhorns,Wind,0,0,2,Austria,Vienna,0
2870,178215,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,France,Paris,0
2871,178217,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
2872,178218,10683/14558,Bass trombone,Trombones,Wind,1920,1935,1,England,London,0
2873,178219,10683/14558,Natural trumpet,Trumpets,Wind,0,1935,1,Unknown,Unknown,2
2874,178220,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,Unknown,Unknown,1
2875,178221,10683/14558,Bugle,Bugles,Wind,1958,1935,1,United States of America,Elkhorn,0
2876,178231,10683/14558,Violin,Violins,Strings,1972,1936,1,United States of America,Montclair,0
2877,178232,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,0,1,England,Unknown,0
2878,178233,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1950,0,1,England,Unknown,0
2879,178234,10683/14558,Bugle,Bugles,Wind,1948,0,1,United States of America,Elkhorn,0
2880,178235,10683/14558,Bass clarinet,Clarinets,Wind,1915,0,1,Unknown,Unknown,0
2881,178236,10683/14558,Bass clarinet,Clarinets,Wind,1895,1936,1,England,London,0
2882,178237,10683/14558,Bass clarinet,Clarinets,Wind,1901,1937,1,England,London,0
2883,178238,10683/14558,Bass clarinet,Clarinets,Wind,1865,0,1,Scotland,Glasgow,0
2884,178239,10683/14558,Basset horn,Clarinets,Wind,1930,1937,1,Germany,Unknown,0
2885,178240,10683/14558,Cymbals,Cymbals,Percussion,1945,0,1,Unknown,Unknown,2
2886,178241,10683/14558,Basset horn,Clarinets,Wind,1930,1935,1,Germany,Unknown,0
2887,178242,10683/14558,Basset horn,Clarinets,Wind,1907,0,1,England,London,0
2888,178243,10683/14558,Basset horn,Clarinets,Wind,1815,0,1,England,London,0
2889,178244,10683/14558,Basset horn,Clarinets,Wind,1845,1935,1,Netherlands,Amsterdam,0
2890,178245,10683/14558,Basset horn,Clarinets,Wind,1825,1936,1,Italy,Unknown,0
2891,178249,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2
2892,178251,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
2893,178252,10683/14558,Contrabass new violin,New violin family,Strings,1963,1935,1,United States of America,Montclair,0
2894,178253,10683/14558,Valve trumpet,Trumpets,Wind,1908,1937,1,Austria,Vienna,0
2895,178254,10683/14558,Square pianoforte,Pianofortes,Keyboard,1840,0,1,England,London,0
2896,178255,10683/14558,Double bass,Double basses,Strings,1974,0,1,United States of America,Montclair,0
2897,178256,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
2898,178258,10683/14558,Violoncello,Violoncellos,Strings,1973,0,1,United States of America,Montclair,0
2899,178259,10683/14558,Post horn,Horns,Wind,1895,1937,1,Austria,Vienna,0
2900,178260,10683/14558,Reed organ,Harmoniums,Keyboard,1840,0,1,Unknown,Unknown,2
2901,178261,10683/14558,Tenor new violin,Violoncellos,Strings,1971,0,1,United States of America,Montclair,0
2902,178262,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,London,0
2903,178263,10683/14558,Upright pianoforte,Pianofortes,Keyboard,1840,1935,1,England,London,0
2904,178271,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,2000,1938,1,England,London,0
2905,178273,10683/14558,Serpent,Serpents,Wind,1833,0,1,England,Unknown,0
2906,178274,10683/14558,Naturhorn,Horns,Wind,1856,0,1,England,London,0
2907,178275,10683/14558,Clarinet,Clarinets,Wind,1801,0,1,France,Unknown,0
2908,178276,10683/14558,Alto clarinet,Clarinets,Wind,1901,0,1,France,Paris,0
2909,178277,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,Unknown,Unknown,1
2910,178278,10683/14558,Clarinet,Clarinets,Wind,1805,1938,1,Unknown,Unknown,1
2911,178279,10683/14558,Clarinet,Clarinets,Wind,1815,1942,1,Unknown,Unknown,1
2912,178280,10683/14558,Clarinet,Clarinets,Wind,1895,1943,1,Unknown,Unknown,1
2913,178281,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,Austria,Vienna,0
2914,178282,10683/14558,Clarinet,Clarinets,Wind,1815,0,1,Unknown,Unknown,1
2915,178283,10683/14558,Clarinet,Clarinets,Wind,1815,0,1,Austria,Vienna,0
2916,178284,10683/14558,Clarinet,Clarinets,Wind,1805,0,1,Austria,Vienna,0
2917,178285,10683/14558,Clarinet,Clarinets,Wind,1815,1938,1,Austria,Vienna,0
2918,178286,10683/14558,Clarinet,Clarinets,Wind,1825,1940,1,Austria,Vienna,0
2919,178287,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,Austria,Vienna,0
2920,178288,10683/14558,Clarinet,Clarinets,Wind,1820,1939,1,Austria,Vienna,0
2921,178292,10683/14558,Clarinet,Clarinets,Wind,1845,1940,1,Austria,Vienna,0
2922,178293,10683/14558,Clarinet,Clarinets,Wind,1835,1940,1,Austria,Vienna,0
2923,178294,10683/14558,Clarinet,Clarinets,Wind,1850,1940,1,Unknown,Unknown,1
2924,178295,10683/14558,Clarinet,Clarinets,Wind,1845,1940,1,Austria,Vienna,0
2925,178299,10683/14558,Clarinet,Clarinets,Wind,1850,1945,1,Unknown,Unknown,1
2926,178300,10683/14558,Clarinet,Clarinets,Wind,1890,1947,1,Unknown,Unknown,1
2927,178301,10683/14558,Clarinet,Clarinets,Wind,1825,1949,1,Austria,Vienna,0
2928,178302,10683/14558,Clarinet,Clarinets,Wind,0,0,2,France,Paris,0
2929,178303,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Belgium,Brussels,0
2930,178304,10683/14558,Clarinet,Clarinets,Wind,1920,0,1,Belgium,Brussels,0
2931,178305,10683/14558,Clarinet,Clarinets,Wind,1900,0,1,France,Paris,0
2932,178306,10683/14558,Clarinet,Clarinets,Wind,1920,0,1,England,London,0
2933,178307,10683/14558,Clarinet,Clarinets,Wind,1931,0,1,France,Paris,0
2934,178308,10683/14558,Clarinet,Clarinets,Wind,1918,0,1,England,London,0
2935,178309,10683/14558,Clarinet,Clarinets,Wind,1939,1948,1,Germany,Unknown,0
2936,178310,10683/14558,Clarinet,Clarinets,Wind,1930,0,1,France,Paris,0
2937,178311,10683/14558,Clarinet,Clarinets,Wind,1928,1945,1,France,Paris,0
2938,178312,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
2939,178313,10683/14558,Clarinet,Clarinets,Wind,1885,0,1,Germany,Unknown,0
2940,178315,10683/14558,Clarinet,Clarinets,Wind,1825,0,1,Austria,Vienna,0
2941,178318,10683/14558,Clarinet,Clarinets,Wind,1957,0,1,Germany,Unknown,0
2942,178319,10683/14558,Clarinet,Clarinets,Wind,1900,0,1,France,Paris,0
2943,178320,10683/14558,Clarinet,Clarinets,Wind,1890,1939,1,England,London,0
2944,178321,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0
2945,178322,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Germany,Munich,0
2946,178323,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Germany,Munich,0
2947,178324,10683/14558,Clarinet,Clarinets,Wind,0,1939,1,England,London,0
2948,178325,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2
2949,178326,10683/14558,Bow,Bows,Bows,0,1939,1,Unknown,Unknown,2
2950,178327,10683/14558,Kit,Violins,Strings,1601,0,1,Unknown,Unknown,2
2951,178328,10683/14558,Cornet,Cornets,Wind,0,1939,1,France,Paris,0
2952,178329,10683/14558,Viola d'amore,Viols,Strings,1715,1940,1,Unknown,Unknown,1
2953,178330,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1850,1941,1,Unknown,Unknown,0
2954,178331,10683/14558,Unknown,Unknown,Unknown,0,1950,1,Unknown,Unknown,2
2955,178344,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1970,0,1,England,London,0
2956,178345,10683/14558,Bow,Bows,Bows,1720,1940,1,Unknown,Unknown,1
2957,178347,10683/14558,Euphonium,Tubas,Wind,1908,1950,1,United States of America,Elkhart,0
2958,178356,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,England,Salford,0
2959,178357,10683/14558,Keyed bugle,Bugles,Wind,1815,1940,1,Unknown,Unknown,1
2960,178358,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1945,1,England,London,0
2961,178359,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1945,1,United States of America,Unknown,0
2962,178360,10683/14558,Bow,Bows,Bows,1823,1946,1,France,Paris,0
2963,178361,10683/14558,Hunting horn,Hunting horns,Wind,0,1947,1,France,Paris,0
2964,178362,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1950,1,Unknown,Unknown,1
2965,178363,10683/14558,Bow,Bows,Bows,0,1950,1,Unknown,Unknown,2
2966,178364,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2
2967,178365,10683/14558,Bow,Bows,Bows,0,0,2,England,Unknown,0
2968,178366,10683/14558,Bow,Bows,Bows,0,1935,1,Unknown,Unknown,2
2969,178367,10683/14558,Bow,Bows,Bows,0,1946,1,Unknown,Unknown,2
2970,178369,10683/14558,Bow,Bows,Bows,1934,0,1,Unknown,Unknown,2
2971,178370,10683/14558,Bow,Bows,Bows,0,1937,1,Germany,Unknown,0
2972,178371,10683/14558,English guitar,Citterns,Strings,1765,0,1,England,London,0
2973,178372,10683/14558,Soprano flugelhorn,Flugelhorns,Wind,1866,1933,1,Sweden,Stockholm,0
2974,178373,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,England,London,0
2975,178374,10683/14558,Bow,Bows,Bows,1823,1935,1,France,Paris,0
2976,178375,10683/14558,Bow,Bows,Bows,0,0,2,Unknown,Unknown,2
2977,178378,10683/14558,Violin,Violins,Strings,1801,0,1,Unknown,Unknown,2
2978,178379,10683/14558,Violin,Violins,Strings,1760,1945,1,France,Unknown,0
2979,178380,10683/14558,Violin,Violins,Strings,1701,0,1,Unknown,Unknown,0
2980,178381,10683/14558,Bow,Bows,Bows,0,1939,1,Unknown,Unknown,2
2981,178383,10683/14558,Clarinet,Clarinets,Wind,1929,1940,1,France,Paris,0
2982,178384,10683/14558,Clarinet,Clarinets,Wind,1900,0,1,France,Paris,0
2983,178385,10683/14558,Clarinet,Clarinets,Wind,1920,1935,1,France,Paris,0
2984,178386,10683/14558,Clarinet,Clarinets,Wind,1970,0,1,France,Paris,0
2985,178387,10683/14558,Cymbals,Cymbals,Percussion,1930,0,1,Unknown,Unknown,0
2986,178389,10683/14558,Clarinet,Clarinets,Wind,1780,1935,1,Germany,Unknown,0
2987,178390,10683/14558,Unknown,Unknown,Unknown,1780,1935,1,Germany,Unknown,0
2988,178391,10683/14558,Clarinet,Clarinets,Wind,1919,0,1,United States of America,Elkhart,0
2989,178393,10683/14558,Clarinet,Clarinets,Wind,1800,0,1,France,Paris,0
2990,178394,10683/14558,Clarinet,Clarinets,Wind,1800,0,1,France,Paris,0
2991,178396,10683/14558,Clarinet,Clarinets,Wind,1830,0,1,Germany,Unknown,0
2992,178397,10683/14558,Clarinet,Clarinets,Wind,1770,1935,1,France,Paris,0
2993,178398,10683/14558,Clarinet,Clarinets,Wind,1805,1935,1,France,Paris,0
2994,178399,10683/14558,Clarinet,Clarinets,Wind,1820,1935,1,France,Unknown,0
2995,178400,10683/14558,Archlute,Lutes,Strings,1665,1935,1,Italy,Rome,0
2996,178401,10683/14558,Clarinet,Clarinets,Wind,1775,1935,1,France,Paris,0
2997,178402,10683/14558,Clarinet,Clarinets,Wind,1925,1945,1,United States of America,Boston,0
2998,178403,10683/14558,Lute guitar,Guitars,Strings,0,1950,1,Unknown,Unknown,2
2999,178404,10683/14558,Mandore,Mandolins,Strings,1801,0,1,Italy,Milan,0
3000,178405,10683/14558,Neapolitan mandolin,Mandolins,Strings,0,0,2,Unknown,Unknown,2
3001,178406,10683/14558,Milanese mandolin,Mandolins,Strings,1701,0,1,Italy,Naples,0
3002,178409,10683/14558,English guitar,Citterns,Strings,0,0,2,England,Unknown,0
3003,178410,10683/14558,Arch harp lute,Citterns,Strings,1795,0,1,England,London,0
3004,178411,10683/14558,English guitar,Citterns,Strings,1772,0,1,Republic of Ireland,Unknown,0
3005,178412,10683/14558,Clarinet,Clarinets,Wind,1944,0,1,Germany,Unknown,0
3006,178413,10683/14558,Clarinet,Clarinets,Wind,1795,1933,1,Germany,Unknown,0
3007,178414,10683/14558,Great bass clarinet,Clarinets,Wind,1939,0,1,Germany,Unknown,0
3008,178415,10683/14558,Bass clarinet,Clarinets,Wind,1929,0,1,France,Paris,0
3009,178416,10683/14558,Clarinet,Clarinets,Wind,1918,1939,1,England,London,0
3010,178417,10683/14558,Clarinet,Clarinets,Wind,1922,0,1,England,London,0
3011,178418,10683/14558,Transverse flute,Flutes,Wind,1813,1935,1,England,London,0
3012,178419,10683/14558,Bell,Bells,Percussion,1801,1935,1,Unknown,Unknown,2
3013,178420,10683/14558,Clarinet,Clarinets,Wind,1795,1941,1,Germany,Unknown,0
3014,178421,10683/14558,Clarinet,Clarinets,Wind,1819,0,1,Germany,Unknown,0
3015,178422,10683/14558,Transverse flute,Flutes,Wind,1794,1935,1,England,London,0
3016,178423,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,England,London,0
3017,178424,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,Austria,Vienna,0
3018,178425,10683/14558,Clarinet,Clarinets,Wind,1850,0,1,Unknown,Unknown,0
3019,178426,10683/14558,Clarinet,Clarinets,Wind,1865,0,1,Unknown,Unknown,0
3020,178427,10683/14558,Tenor saxophone,Saxophones,Wind,1902,1935,1,France,Paris,0
3021,178428,10683/14558,Bow,Bows,Bows,0,1935,1,Unknown,Unknown,2
3022,178430,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2
3023,178431,10683/14558,Violoncello,Violoncellos,Strings,0,1945,1,Scotland,Unknown,0
3024,178433,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,Germany,Unknown,0
3025,178434,10683/14558,Clarinet,Clarinets,Wind,1845,1935,1,Germany,Unknown,0
3026,178435,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Unknown,Unknown,0
3027,178436,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,Germany,Unknown,0
3028,178437,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,Austria,Vienna,0
3029,178438,10683/14558,Clarinet,Clarinets,Wind,1845,0,1,Unknown,Unknown,1
3030,178439,10683/14558,Baritone saxhorn,Saxhorns,Wind,0,1933,1,Czech Republic,Prague,0
3031,178440,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,Unknown,Unknown,1
3032,178441,10683/14558,Alto horn,Saxhorns,Wind,0,0,2,United States of America,New York,0
3033,178442,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
3034,178445,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,Unknown,Unknown,2
3035,178447,10683/14558,Clarinet,Clarinets,Wind,1875,0,1,Germany,Magdeburg,0
3036,178448,10683/14558,Kettledrum,Kettledrums,Percussion,1925,1935,1,India,Unknown,0
3037,178449,10683/14558,Clarinet,Clarinets,Wind,1818,1935,1,Belgium,Brussels,0
3038,178450,10683/14558,Tabla,Kettledrums,Percussion,1925,0,1,India,Unknown,0
3039,178451,10683/14558,Basset horn,Clarinets,Wind,1966,1935,1,Germany,Unknown,0
3040,178452,10683/14558,Unknown,Beaters,Beaters,1968,0,1,England,Unknown,0
3041,178453,10683/14558,Clarinet,Clarinets,Wind,1875,0,1,France,Paris,0
3042,178454,10683/14558,Nakers,Kettledrums,Percussion,1968,0,1,England,Crowland,0
3043,178455,10683/14558,Dholak,Drums,Percussion,0,0,2,India,Unknown,0
3044,178457,10683/14558,Clarinet,Clarinets,Wind,1900,0,1,France,Paris,0
3045,178458,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,France,Paris,0
3046,178464,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Germany,Munich,0
3047,178465,10683/14558,Side drum,Drums,Percussion,1914,0,1,England,London,0
3048,178466,10683/14558,Bass clarinet,Clarinets,Wind,1895,0,1,Unknown,Unknown,1
3049,178467,10683/14558,Unknown,Beaters,Beaters,1955,0,1,Unknown,Unknown,2
3050,178468,10683/14558,Clarinet,Clarinets,Wind,1850,0,1,Belgium,Brussels,0
3051,178469,10683/14558,Transverse flute,Flutes,Wind,1834,0,1,England,London,0
3052,178470,10683/14558,Post horn,Horns,Wind,1930,0,1,England,London,0
3053,178471,10683/14558,Clarinet,Clarinets,Wind,1855,0,1,France,Paris,0
3054,178472,10683/14558,Helicon,Tubas,Wind,1905,0,1,Unknown,Unknown,1
3055,178477,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1935,1,Unknown,Unknown,2
3056,178478,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1948,1,Unknown,Unknown,1
3057,178479,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,2
3058,178480,10683/14558,Violin,Violins,Strings,1801,0,1,Unknown,Unknown,2
3059,178482,10683/14558,Clarinet,Clarinets,Wind,1805,1949,1,Germany,Unknown,0
3060,178484,10683/14558,Bass clarinet,Clarinets,Wind,1878,0,1,Germany,Unknown,0
3061,178486,10683/14558,Bass clarinet,Clarinets,Wind,1835,1935,1,Germany,Unknown,0
3062,178487,10683/14558,Transverse flute,Flutes,Wind,0,0,2,Unknown,Unknown,0
3063,178489,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,Germany,Unknown,0
3064,178490,10683/14558,Unknown,Unknown,Unknown,1785,0,1,England,London,0
3065,178492,10683/14558,Clarinet,Clarinets,Wind,1858,0,1,England,London,0
3066,178493,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
3067,178495,10683/14558,Clarinet,Clarinets,Wind,1805,0,1,France,Unknown,0
3068,178496,10683/14558,Cornet,Cornets,Wind,0,1937,1,England,Birmingham,0
3069,178498,10683/14558,Bass tuba,Tubas,Wind,1865,0,1,Austria,Unknown,0
3070,178503,10683/14558,Clarinet,Clarinets,Wind,1915,0,1,United States of America,Elkhart,0
3071,178504,10683/14558,Bombardon,Tubas,Wind,1920,0,1,England,London,0
3072,178505,10683/14558,Bass clarinet,Clarinets,Wind,1832,0,1,France,Paris,0
3073,178508,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,France,Unknown,0
3074,178509,10683/14558,Tamtam,Drums,Percussion,0,0,2,China,Unknown,0
3075,178510,10683/14558,Bombardon,Tubas,Wind,1895,0,1,Unknown,Unknown,2
3076,178511,10683/14558,Clarinet,Clarinets,Wind,1930,0,1,Germany,Berlin,0
3077,178512,10683/14558,Unknown,Beaters,Beaters,1965,0,1,England,Unknown,0
3078,178513,10683/14558,Clarinet,Clarinets,Wind,1805,1935,1,United States of America,Unknown,0
3079,178514,10683/14558,One string fiddle,Fiddles,Strings,1901,0,1,Great Britain,Unknown,0
3080,178515,10683/14558,Euphonium,Tubas,Wind,1891,1940,1,England,London,0
3081,178516,10683/14558,Clarinet,Clarinets,Wind,1795,0,1,France,Paris,0
3082,178517,10683/14558,Dulcimer,Zithers,Strings,1968,0,1,Great Britain,Unknown,0
3083,178519,10683/14558,Clarinet,Clarinets,Wind,0,0,2,England,London,0
3084,178520,10683/14558,Glockenspiel,Metallophones/Steeldrums,Percussion,1920,1940,1,Great Britain,Unknown,0
3085,178521,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,United States of America,Unknown,0
3086,178522,10683/14558,Clarinet,Clarinets,Wind,1800,0,1,Unknown,Unknown,1
3087,178525,10683/14558,Baritone saxhorn,Saxhorns,Wind,0,0,2,Switzerland,Unknown,0
3088,178526,10683/14558,Clarinet,Clarinets,Wind,1895,0,1,Unknown,Unknown,1
3089,178527,10683/14558,Unknown,Beaters,Beaters,0,0,2,Unknown,Unknown,1
3090,178528,10683/14558,Euphonium,Tubas,Wind,0,1935,1,England,London,0
3091,178529,10683/14558,Clarinet,Clarinets,Wind,1795,1935,1,France,Paris,0
3092,178530,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1866,1942,1,Unknown,Unknown,1
